Event_Timestamp_UTC,Request_Id,Conversation_Id,UserId,User_Name,Group_Name,Box_Name,Client_Type,Channel,Chat_Trigger_Type,Request_Source,Workflow_Area,Agent_Pattern,Plugin_Name,MCP_Server,Tool_Invocation_Count,Model_Name,Estimated_Credits_Used,Prompt_Chars,Response_Chars
2026-05-15T11:42:00Z,req-6e59adb7c15b,conv-ba2ba80520,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,chat,spec-orchestration,spec-driven,GitHub,No MCP Invoked,1,Auto_messages,9.27,4449,2602
2026-05-15T11:44:00Z,req-83e447044ac6,conv-9f1d7f66e8,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,INLINE_CHAT,review,platform-hardening,human-in-loop,Direct Kiro,No MCP Invoked,1,Claude_Sonnet_4.6_messages,3.56,5367,1427
2026-05-15T11:50:00Z,req-1ec44db60632,conv-5f6538215a,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,guardrail-evaluation,orchestrated-multi-agent,Direct Kiro,jira,0,Claude_Opus_4.6_messages,29.22,6119,4237
2026-05-15T11:53:00Z,req-593f486ddc3d,conv-1df310e8ac,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,INLINE_CHAT,review,guardrail-evaluation,human-in-loop,Jira,aws-docs,5,DeepSeek_V3.2_messages,26.31,368,7855
2026-05-15T12:00:00Z,req-902bb58f6052,conv-fc8178aaf1,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,Chloe Martin,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,spec,spec-orchestration,human-in-loop,Direct Kiro,github,0,DeepSeek_V3.2_messages,3.0,727,9059
2026-05-15T12:05:00Z,req-12c4a10cd66d,conv-bf90c2ffd9,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,human-in-loop,GitHub,No MCP Invoked,1,Claude_Opus_4.6_messages,3.44,1943,11044
2026-05-15T12:11:00Z,req-08f6cd245953,conv-f2435f0e19,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,spec,spec-orchestration,orchestrated-multi-agent,Jira,jira,6,Claude_Sonnet_4.6_messages,22.04,845,3327
2026-05-15T12:18:00Z,req-9bd821245094,conv-7a0e3388be,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,single-agent,Direct Kiro,aws-docs,5,Claude_Opus_4.6_messages,4.34,3650,1380
2026-05-15T12:25:00Z,req-c4c7f3c42a60,conv-96671bf405,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,spec,spec-orchestration,spec-driven,Jira,jira,6,Claude_Opus_4.6_messages,27.8,3226,11478
2026-05-15T12:28:00Z,req-d04755c50c47,conv-b20b54fb3a,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,spec,legacy-modernization,spec-driven,Direct Kiro,aws-docs,0,Claude_Sonnet_4.6_messages,10.99,5299,7743
2026-05-15T12:34:00Z,req-9382f52071c3,conv-33073806e1,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,Sam Walker,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,hook,platform-hardening,single-agent,GitHub,github,3,Auto_messages,3.17,1040,1078
2026-05-15T12:35:00Z,req-88347ee3c597,conv-ba2ba80520,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,chat,spec-orchestration,orchestrated-multi-agent,Jira,aws-docs,5,Claude_Sonnet_4.6_messages,17.65,2567,2044
2026-05-15T12:42:00Z,req-519940416653,conv-2db3c4540e,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,mcp-tool,retail-analytics,human-in-loop,GitHub,aws-docs,8,Qwen3_Coder_Next_messages,18.96,1773,9677
2026-05-15T12:57:00Z,req-ad348f7f577f,conv-c8773afe01,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,mcp-tool,platform-hardening,single-agent,Direct Kiro,github,2,Claude_Opus_4.6_messages,2.89,5439,7154
2026-05-15T12:59:00Z,req-c0a605190b98,conv-33073806e1,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,Sam Walker,Platform Reliability Engineering,Platform Reliability,PLUGIN,PLUGIN,MANUAL,cli-chat,platform-hardening,human-in-loop,Direct Kiro,github,7,Auto_messages,1.13,3565,2556
2026-05-15T13:05:00Z,req-e0e7c07db480,conv-a003293e81,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,legacy-modernization,human-in-loop,GitHub,github,7,Claude_Sonnet_4.6_messages,7.59,1162,9815
2026-05-15T13:32:00Z,req-410d22d6b8d9,conv-0fe1dd7af3,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,human-in-loop,Direct Kiro,github,7,Claude_Opus_4.6_messages,4.62,1677,6325
2026-05-15T13:33:00Z,req-8edf0d42ae35,conv-7a0e3388be,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,transform,legacy-modernization,single-agent,Direct Kiro,No MCP Invoked,1,Auto_messages,2.88,674,7236
2026-05-15T13:40:00Z,req-95d220d1997c,conv-142c91e4c9,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,slash-command,test-generation,human-in-loop,Direct Kiro,aws-docs,3,Claude_Sonnet_4.6_messages,12.55,755,8519
2026-05-15T13:58:00Z,req-01388aa67a29,conv-3667fc30bf,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,plugin-action,retail-analytics,human-in-loop,GitHub,No MCP Invoked,1,Claude_Sonnet_4.6_messages,13.62,4508,6406
2026-05-15T14:10:00Z,req-64653612e7c2,conv-47caa37bbd,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,spec-orchestration,orchestrated-multi-agent,GitHub,jira,4,Qwen3_Coder_Next_messages,7.01,5643,8743
2026-05-15T14:12:00Z,req-4a6c44b21463,conv-6e4389e7d2,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,INLINE_CHAT,review,legacy-modernization,single-agent,GitHub,No MCP Invoked,5,Claude_Opus_4.6_messages,2.04,6023,10502
2026-05-15T14:31:00Z,req-477dee0af53d,conv-3035ca0448,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,spec-orchestration,orchestrated-multi-agent,Browser,No MCP Invoked,6,Claude_Sonnet_4.6_messages,20.73,748,7194
2026-05-15T14:33:00Z,req-6940a61290f0,conv-142c91e4c9,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,test-generation,spec-driven,Direct Kiro,aws-docs,3,Qwen3_Coder_Next_messages,21.43,2494,10414
2026-05-15T14:54:00Z,req-20cf46b93d4b,conv-cdd254a864,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,mcp-tool,platform-hardening,human-in-loop,GitHub,No MCP Invoked,0,Auto_messages,4.66,4169,9611
2026-05-15T14:57:00Z,req-8b56c8740fa8,conv-80a0093f96,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,Chloe Martin,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,automation,spec-orchestration,spec-driven,GitHub,github,6,Auto_messages,2.45,2733,5230
2026-05-15T15:08:00Z,req-cec09749a7b1,conv-6193e7a2ff,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,Casey Liu,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,mcp-tool,retail-analytics,single-agent,Browser,No MCP Invoked,6,Auto_messages,3.09,3706,5322
2026-05-15T15:20:00Z,req-ae42a31a425b,conv-91c981a90f,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,Chloe Martin,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,spec-orchestration,spec-driven,Jira,No MCP Invoked,0,Claude_Sonnet_4.6_messages,4.72,3444,2197
2026-05-15T15:26:00Z,req-7ab43cdfea22,conv-f2fde35b7e,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,cli-chat,platform-hardening,single-agent,AWS Docs,No MCP Invoked,6,Claude_Sonnet_4.6_messages,3.93,759,1076
2026-05-15T15:38:00Z,req-9996b0fcf93c,conv-a646105b83,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,Sam Walker,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,mcp-tool,platform-hardening,human-in-loop,Direct Kiro,aws-docs,7,Auto_messages,2.24,4050,3842
2026-05-15T15:42:00Z,req-d13f74ca35c8,conv-4d87acfa31,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,hook,platform-hardening,single-agent,GitHub,github,3,Claude_Sonnet_4.6_messages,3.86,1605,5131
2026-05-15T15:50:00Z,req-3261052f5547,conv-a1aac1cdda,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,chat,legacy-modernization,single-agent,GitHub,No MCP Invoked,6,Claude_Sonnet_4.6_messages,4.23,6326,1041
2026-05-15T15:58:00Z,req-a74a99564a23,conv-a1aac1cdda,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,spec,legacy-modernization,spec-driven,GitHub,github,6,Auto_messages,10.91,5208,1989
2026-05-15T16:03:00Z,req-2f9529204826,conv-c80f52bc2c,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,INLINE_CHAT,review,guardrail-evaluation,human-in-loop,Direct Kiro,github,5,DeepSeek_V3.2_messages,19.38,2339,11584
2026-05-15T16:06:00Z,req-7f78a09f295a,conv-f2fde35b7e,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,cli-chat,platform-hardening,human-in-loop,GitHub,aws-docs,0,Auto_messages,3.04,2465,5789
2026-05-15T16:19:00Z,req-5d107b3d4568,conv-c80f52bc2c,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,INLINE_CHAT,review,guardrail-evaluation,spec-driven,Jira,No MCP Invoked,5,Qwen3_Coder_Next_messages,20.04,2095,10182
2026-05-15T16:19:00Z,req-504f47281d8e,conv-fef415920f,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,INLINE_CHAT,review,guardrail-evaluation,human-in-loop,Browser,github,8,Qwen3_Coder_Next_messages,26.22,3698,5724
2026-05-15T16:20:00Z,req-3900a365ff01,conv-f2435f0e19,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,spec-orchestration,human-in-loop,Jira,github,6,Auto_messages,6.82,1367,5458
2026-05-15T16:22:00Z,req-c42f6f147be1,conv-b20b54fb3a,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,spec,legacy-modernization,single-agent,Direct Kiro,aws-docs,2,Claude_Sonnet_4.6_messages,4.17,2710,2525
2026-05-15T16:22:00Z,req-ae9ac508f138,conv-7ff1e1200e,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,INLINE_CHAT,review,test-generation,spec-driven,Direct Kiro,aws-docs,1,DeepSeek_V3.2_messages,17.03,3660,9990
2026-05-15T16:28:00Z,req-b4ded565ec1e,conv-a003293e81,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,transform,legacy-modernization,single-agent,AWS Transform,No MCP Invoked,7,Claude_Sonnet_4.6_messages,3.24,2902,4298
2026-05-15T16:32:00Z,req-cc875d11e380,conv-3ae2e7c8b6,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,transform,legacy-modernization,single-agent,GitHub,No MCP Invoked,2,Claude_Opus_4.6_messages,6.11,4692,11088
2026-05-15T16:33:00Z,req-ffec326bd5d2,conv-fef415920f,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,guardrail-evaluation,orchestrated-multi-agent,Jira,aws-docs,8,Claude_Sonnet_4.6_messages,14.91,555,7110
2026-05-15T16:33:00Z,req-1e10c9fbb37e,conv-47caa37bbd,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,spec,spec-orchestration,orchestrated-multi-agent,Browser,aws-docs,7,Claude_Sonnet_4.6_messages,24.35,2946,4781
2026-05-15T16:42:00Z,req-a6bacbb76de9,conv-d213e9c847,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,chat,retail-analytics,single-agent,GitHub,No MCP Invoked,1,Claude_Sonnet_4.6_messages,18.49,2140,2874
2026-05-15T16:47:00Z,req-8b46bfc53ed1,conv-52d29aa900,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,test-generation,human-in-loop,Direct Kiro,No MCP Invoked,3,Claude_Sonnet_4.6_messages,32.38,708,3103
2026-05-15T16:48:00Z,req-10b991cb9fd9,conv-b20b54fb3a,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,PLUGIN,PLUGIN,MANUAL,spec,legacy-modernization,single-agent,GitHub,aws-docs,0,DeepSeek_V3.2_messages,2.6,1580,11570
2026-05-15T16:48:00Z,req-13fc07871de6,conv-84ec186bfb,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,cli-chat,platform-hardening,single-agent,AWS Docs,No MCP Invoked,8,Auto_messages,1.95,1263,7854
2026-05-15T17:24:00Z,req-030edaa125af,conv-e0668e9d1f,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,cli-chat,platform-hardening,single-agent,GitHub,aws-docs,7,Auto_messages,2.87,3118,1141
2026-05-15T17:26:00Z,req-61ef6aeb6c2c,conv-ade6152f9a,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,chat,test-generation,single-agent,GitHub,aws-docs,4,Claude_Opus_4.6_messages,14.93,2985,3408
2026-05-15T17:26:00Z,req-be7f65264dee,conv-0b58f9323f,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,Casey Liu,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,plugin-action,retail-analytics,single-agent,Direct Kiro,aws-docs,7,Auto_messages,1.88,272,4988
2026-05-15T17:26:00Z,req-c3f8e28f46de,conv-96671bf405,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,spec-orchestration,human-in-loop,Jira,No MCP Invoked,7,Qwen3_Coder_Next_messages,7.52,4891,1920
2026-05-15T17:28:00Z,req-f6f846931586,conv-c8773afe01,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,hook,platform-hardening,human-in-loop,Direct Kiro,aws-docs,1,Claude_Sonnet_4.6_messages,4.67,5197,10626
2026-05-15T17:38:00Z,req-1acd978e0710,conv-7ff1e1200e,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,plugin-action,test-generation,human-in-loop,Direct Kiro,No MCP Invoked,2,Claude_Sonnet_4.6_messages,30.65,4571,4757
2026-05-15T17:52:00Z,req-ea03835947d4,conv-e0eab8e1a8,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,spec,retail-analytics,single-agent,Direct Kiro,github,0,Claude_Sonnet_4.6_messages,15.93,2397,5329
2026-05-15T18:00:00Z,req-2875044614aa,conv-1df310e8ac,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,chat,guardrail-evaluation,orchestrated-multi-agent,Browser,github,8,Claude_Sonnet_4.6_messages,12.73,956,8760
2026-05-15T18:28:00Z,req-11a003a09a4a,conv-b7d5b7fe92,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,INLINE_CHAT,review,legacy-modernization,single-agent,Direct Kiro,No MCP Invoked,3,Claude_Sonnet_4.6_messages,3.79,3163,10122
2026-05-15T18:29:00Z,req-4a770649b603,conv-b01a63c5bc,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,guardrail-evaluation,orchestrated-multi-agent,Direct Kiro,aws-docs,4,Claude_Sonnet_4.6_messages,22.93,381,6910
2026-05-15T18:30:00Z,req-7d3f9639bede,conv-6f048f4151,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,single-agent,Direct Kiro,github,4,Qwen3_Coder_Next_messages,3.02,2838,9514
2026-05-15T18:39:00Z,req-cf3b9f08752b,conv-cdd254a864,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,mcp-tool,platform-hardening,human-in-loop,Direct Kiro,No MCP Invoked,1,Auto_messages,2.66,4481,7800
2026-05-15T18:40:00Z,req-8fa41a499277,conv-b7d5b7fe92,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,transform,legacy-modernization,single-agent,Direct Kiro,aws-docs,6,Qwen3_Coder_Next_messages,9.82,3548,8058
2026-05-15T18:55:00Z,req-281ae29b5737,conv-84ec186bfb,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,mcp-tool,platform-hardening,human-in-loop,Direct Kiro,github,8,Claude_Sonnet_4.6_messages,2.76,3231,11455
2026-05-16T09:39:00Z,req-b09ccced1508,conv-d919c1787c,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,chat,spec-orchestration,orchestrated-multi-agent,GitHub,No MCP Invoked,3,Claude_Sonnet_4.6_messages,5.39,3994,6061
2026-05-16T14:06:00Z,req-85d27af4ffaf,conv-84c1456abc,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,plugin-action,retail-analytics,single-agent,Direct Kiro,No MCP Invoked,0,Auto_messages,16.3,666,7049
2026-05-16T14:45:00Z,req-be53a6e57db0,conv-95776be8fd,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,transform,legacy-modernization,single-agent,GitHub,aws-docs,5,Claude_Sonnet_4.6_messages,3.96,876,8614
2026-05-16T16:05:00Z,req-59cc9986e4ca,conv-50d7f4226d,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,plugin-action,retail-analytics,spec-driven,Direct Kiro,No MCP Invoked,3,Claude_Sonnet_4.6_messages,9.98,4517,6401
2026-05-16T16:12:00Z,req-e784ad8f113e,conv-a6bbf26e41,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,INLINE_CHAT,review,legacy-modernization,spec-driven,Direct Kiro,github,2,Claude_Opus_4.6_messages,5.2,2225,8845
2026-05-16T16:53:00Z,req-770fd4ac5952,conv-209575ab8f,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,automation,spec-orchestration,orchestrated-multi-agent,Direct Kiro,github,1,DeepSeek_V3.2_messages,6.36,651,3427
2026-05-16T17:38:00Z,req-0de247170f7b,conv-27f10f5dfc,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,spec,spec-orchestration,human-in-loop,Browser,github,5,Claude_Opus_4.6_messages,4.26,959,10522
2026-05-17T10:22:00Z,req-22a3e72bb786,conv-66c47d2513,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,chat,spec-orchestration,human-in-loop,Direct Kiro,github,8,Claude_Sonnet_4.6_messages,6.8,5887,11379
2026-05-17T16:04:00Z,req-b8941c303b39,conv-3811a30b7f,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,chat,spec-orchestration,human-in-loop,GitHub,aws-docs,4,Claude_Sonnet_4.6_messages,4.73,5961,1856
2026-05-17T16:23:00Z,req-1b3a81854822,conv-cc84e2d59c,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,chat,spec-orchestration,human-in-loop,Jira,jira,8,Auto_messages,6.41,3911,3698
2026-05-17T18:02:00Z,req-be9cedf785ae,conv-fc7cf76449,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,mcp-tool,spec-orchestration,human-in-loop,Browser,aws-docs,5,Claude_Sonnet_4.6_messages,5.96,1366,5328
2026-05-18T09:06:00Z,req-35a897611a56,conv-07eeb61a7b,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,Chloe Martin,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,spec-orchestration,spec-driven,Browser,jira,3,Claude_Sonnet_4.6_messages,3.56,4019,6767
2026-05-18T09:22:00Z,req-ad045d80b626,conv-8f994331c2,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,Chloe Martin,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,spec-orchestration,spec-driven,Jira,aws-docs,1,Claude_Sonnet_4.6_messages,4.69,650,8542
2026-05-18T09:26:00Z,req-13e49c1b273d,conv-673fd34ba6,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,chat,legacy-modernization,human-in-loop,GitHub,No MCP Invoked,7,Auto_messages,3.27,927,1284
2026-05-18T09:33:00Z,req-40e375ac3dd3,conv-5f1bb0b924,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,Chloe Martin,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,spec-orchestration,spec-driven,Direct Kiro,jira,4,Claude_Sonnet_4.6_messages,4.99,4134,4045
2026-05-18T09:34:00Z,req-a9069f828a57,conv-826a56f771,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,mcp-tool,guardrail-evaluation,orchestrated-multi-agent,Jira,github,8,Claude_Sonnet_4.6_messages,19.46,2181,996
